Dept,Course,Description,Section,Comp,Del,StartMonth,StartDay,EndMonth,EndDay,ClassDayOfWeek,ClassHour,ClassDuration,Room,ProfFirstName,ProfLastName,Semester
GNED,GNED1103,Innovation,1,12,1,9,8,12,22,Tuesday,8.5,1.5,EA1067,,,fall
GNED,GNED1103,Innovation,1,12,2,9,8,12,22,Thursday,8.5,1.5,EA1067,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,1,1,9,8,12,22,Tuesday,16.0,1.5,EA2057,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,1,2,9,8,12,22,Thursday,16.0,1.5,EA2057,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,2,1,9,8,12,22,Monday,16.0,1.5,T239,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,2,2,9,8,12,22,Wednesday,16.0,1.5,T239,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,3,1,9,8,12,22,Tuesday,14.5,1.5,EA1026,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,3,2,9,8,12,22,Thursday,14.5,1.5,EA1026,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,4,1,9,8,12,22,Tuesday,11.5,1.5,EB1006,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,4,2,9,8,12,22,Thursday,11.5,1.5,EB1006,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,5,1,9,8,12,22,Monday,10.0,1.5,EB1022,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,5,2,9,8,12,22,Wednesday,10.0,1.5,EB1022,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,6,1,9,8,12,22,Tuesday,10.0,1.5,EB3120,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,6,2,9,8,12,22,Thursday,10.0,1.5,EB3120,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,7,1,9,8,12,22,Monday,11.5,1.5,X301,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,7,2,9,8,12,22,Wednesday,11.5,1.5,X301,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,8,1,9,8,12,22,Monday,16.0,1.5,EA1004,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,8,2,9,8,12,22,Wednesday,16.0,1.5,EA1004,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,9,1,9,8,12,22,Monday,14.5,1.5,EA1014,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,9,2,9,8,12,22,Wednesday,14.5,1.5,EA1014,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,10,1,9,8,12,22,Tuesday,16.0,1.5,T223,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,10,2,9,8,12,22,Thursday,16.0,1.5,T223,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,11,1,9,8,12,22,Friday,11.5,3.0,EC1055,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,12,1,9,8,12,22,Monday,13.0,1.5,EA1067,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,12,2,9,8,12,22,Wednesday,13.0,1.5,EA1067,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,13,1,9,8,12,22,Monday,8.5,1.5,EB3120,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,13,2,9,8,12,22,Wednesday,8.5,1.5,EB3120,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,14,1,9,8,12,22,Tuesday,8.5,1.5,T223,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,14,2,9,8,12,22,Thursday,8.5,1.5,T223,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,15,1,9,8,12,22,Monday,11.5,1.5,EB1006,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,15,2,9,8,12,22,Wednesday,11.5,1.5,EB1006,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,16,1,9,8,12,22,Tuesday,8.5,1.5,T133,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,16,2,9,8,12,22,Thursday,8.5,1.5,T133,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,65,1,9,8,12,22,Monday,16.0,1.5,T239,,,fall
GNED,GNED1201,Eesthetic Experience and Ideas,1,65,2,9,8,12,22,Wednesday,16.0,1.5,T239,,,fall
GNED,GNED1202,Texts and Ideas,1,1,1,9,8,12,22,Friday,11.5,3.0,EC1150,,,fall
GNED,GNED1202,Texts and Ideas,1,2,1,9,8,12,22,Tuesday,13.0,1.5,T235,Cynthia,Gallop,fall
GNED,GNED1202,Texts and Ideas,1,2,2,9,8,12,22,Thursday,13.0,1.5,T235,Cynthia,Gallop,fall
GNED,GNED1202,Texts and Ideas,1,3,1,9,8,12,22,Tuesday,14.5,1.5,EC1160,,,fall
GNED,GNED1202,Texts and Ideas,1,3,2,9,8,12,22,Thursday,14.5,1.5,EC1160,,,fall
GNED,GNED1202,Texts and Ideas,1,4,1,9,8,12,22,Monday,11.5,1.5,B220,,,fall
GNED,GNED1202,Texts and Ideas,1,4,2,9,8,12,22,Wednesday,11.5,1.5,B220,,,fall
GNED,GNED1202,Texts and Ideas,1,5,1,9,8,12,22,Monday,8.5,1.5,EC1130,Glen,Ryland,fall
GNED,GNED1202,Texts and Ideas,1,5,2,9,8,12,22,Wednesday,8.5,1.5,EC1130,Glen,Ryland,fall
GNED,GNED1202,Texts and Ideas,1,6,1,9,8,12,22,Tuesday,8.5,1.5,T225,Cynthia,Gallop,fall
GNED,GNED1202,Texts and Ideas,1,6,2,9,8,12,22,Thursday,8.5,1.5,T225,Cynthia,Gallop,fall
GNED,GNED1202,Texts and Ideas,1,7,1,9,8,12,22,Monday,16.0,1.5,EC1170,,,fall
GNED,GNED1202,Texts and Ideas,1,7,2,9,8,12,22,Wednesday,16.0,1.5,EC1170,,,fall
GNED,GNED1202,Texts and Ideas,1,8,1,9,8,12,22,Monday,8.5,1.5,EC1170,,,fall
GNED,GNED1202,Texts and Ideas,1,8,2,9,8,12,22,Wednesday,8.5,1.5,EC1170,,,fall
GNED,GNED1202,Texts and Ideas,1,9,1,9,8,12,22,Tuesday,10.0,1.5,T223,,,fall
GNED,GNED1202,Texts and Ideas,1,9,2,9,8,12,22,Thursday,10.0,1.5,T223,,,fall
GNED,GNED1202,Texts and Ideas,1,10,1,9,8,12,22,Monday,16.0,1.5,I119,,,fall
GNED,GNED1202,Texts and Ideas,1,10,2,9,8,12,22,Wednesday,16.0,1.5,I119,,,fall
GNED,GNED1202,Texts and Ideas,1,11,1,9,8,12,22,Tuesday,10.0,1.5,EB1006,,,fall
GNED,GNED1202,Texts and Ideas,1,11,2,9,8,12,22,Thursday,10.0,1.5,EB1006,,,fall
GNED,GNED1202,Texts and Ideas,1,12,1,9,8,12,22,Tuesday,10.0,1.5,T133,,,fall
GNED,GNED1202,Texts and Ideas,1,12,2,9,8,12,22,Thursday,10.0,1.5,T133,,,fall
GNED,GNED1202,Texts and Ideas,1,13,1,9,8,12,22,Tuesday,14.5,1.5,EA1014,,,fall
GNED,GNED1202,Texts and Ideas,1,13,2,9,8,12,22,Thursday,14.5,1.5,EA1014,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,1,1,9,8,12,22,Monday,10.0,1.5,EA1067,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,1,2,9,8,12,22,Wednesday,10.0,1.5,EA1067,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,2,1,9,8,12,22,Tuesday,13.0,1.5,B220,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,2,2,9,8,12,22,Thursday,13.0,1.5,B220,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,3,1,9,8,12,22,Monday,13.0,1.5,T219,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,3,2,9,8,12,22,Wednesday,13.0,1.5,T219,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,4,1,9,8,12,22,Tuesday,11.5,1.5,B222,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,4,2,9,8,12,22,Thursday,11.5,1.5,B222,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,5,1,9,8,12,22,Tuesday,13.0,1.5,T219,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,5,2,9,8,12,22,Thursday,13.0,1.5,T219,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,6,1,9,8,12,22,Monday,11.5,1.5,EA1014,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,6,2,9,8,12,22,Wednesday,11.5,1.5,EA1014,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,7,1,9,8,12,22,Tuesday,11.5,1.5,T133,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,7,2,9,8,12,22,Thursday,11.5,1.5,T133,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,8,1,9,8,12,22,Monday,14.5,1.5,I119,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,8,2,9,8,12,22,Wednesday,14.5,1.5,I119,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,9,1,9,8,12,22,Tuesday,8.5,1.5,T219,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,9,2,9,8,12,22,Thursday,8.5,1.5,T219,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,10,1,9,8,12,22,Monday,16.0,1.5,T241,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,10,2,9,8,12,22,Wednesday,16.0,1.5,T241,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,11,1,9,8,12,22,Monday,14.5,1.5,T133,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,11,2,9,8,12,22,Wednesday,14.5,1.5,T133,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,12,1,9,8,12,22,Tuesday,16.0,1.5,I119,,,fall
GNED,GNED1203,Cultural Perspectives on Science,1,12,2,9,8,12,22,Thursday,16.0,1.5,I119,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,1,1,9,8,12,22,Monday,10.0,1.5,EB1006,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,1,2,9,8,12,22,Wednesday,10.0,1.5,EB1006,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,2,1,9,8,12,22,Monday,10.0,1.5,T223,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,2,2,9,8,12,22,Wednesday,10.0,1.5,T223,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,3,1,9,8,12,22,Tuesday,11.5,1.5,B220,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,3,2,9,8,12,22,Thursday,11.5,1.5,B220,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,4,1,9,8,12,22,Tuesday,13.0,1.5,EC1170,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,4,2,9,8,12,22,Thursday,13.0,1.5,EC1170,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,5,1,9,8,12,22,Monday,13.0,1.5,EC1170,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,5,2,9,8,12,22,Wednesday,13.0,1.5,EC1170,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,6,1,9,8,12,22,Monday,18.0,3.0,T239,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,7,1,9,8,12,22,Monday,14.5,1.5,T241,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,7,2,9,8,12,22,Wednesday,14.5,1.5,T241,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,8,1,9,8,12,22,Tuesday,10.0,1.5,B220,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,8,2,9,8,12,22,Thursday,10.0,1.5,B220,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,9,1,9,8,12,22,Monday,11.5,1.5,T223,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,9,2,9,8,12,22,Wednesday,11.5,1.5,T223,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,10,1,9,8,12,22,Monday,13.0,1.5,B222,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,10,2,9,8,12,22,Wednesday,13.0,1.5,B222,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,11,1,9,8,12,22,Monday,16.0,1.5,T223,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,11,2,9,8,12,22,Wednesday,16.0,1.5,T223,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,12,1,9,8,12,22,Tuesday,13.0,1.5,EA1053,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,12,2,9,8,12,22,Thursday,13.0,1.5,EA1053,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,13,1,9,8,12,22,Tuesday,16.0,1.5,T133,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,13,2,9,8,12,22,Thursday,16.0,1.5,T133,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,14,1,9,8,12,22,Wednesday,8.5,1.5,T133,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,14,2,9,8,12,22,Friday,8.5,1.5,T133,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,15,1,9,8,12,22,Tuesday,14.5,1.5,T133,,,fall
GNED,GNED1301,Ctizenship Without Borders,1,15,2,9,8,12,22,Thursday,14.5,1.5,T133,,,fall
GNED,GNED1303,Conflict & Social Context,1,1,1,9,8,12,22,Tuesday,14.5,1.5,T241,,,fall
GNED,GNED1303,Conflict & Social Context,1,1,2,9,8,12,22,Thursday,14.5,1.5,T241,,,fall
GNED,GNED1303,Conflict & Social Context,1,2,1,9,8,12,22,Tuesday,10.0,1.5,B222,,,fall
GNED,GNED1303,Conflict & Social Context,1,2,2,9,8,12,22,Thursday,10.0,1.5,B222,,,fall
GNED,GNED1303,Conflict & Social Context,1,3,1,9,8,12,22,Tuesday,14.5,1.5,EA1067,,,fall
GNED,GNED1303,Conflict & Social Context,1,3,2,9,8,12,22,Thursday,14.5,1.5,EA1067,,,fall
GNED,GNED1303,Conflict & Social Context,1,4,1,9,8,12,22,Tuesday,14.5,1.5,EA1051,,,fall
GNED,GNED1303,Conflict & Social Context,1,4,2,9,8,12,22,Thursday,14.5,1.5,EA1051,,,fall
GNED,GNED1303,Conflict & Social Context,1,5,1,9,8,12,22,Monday,13.0,1.5,B220,,,fall
GNED,GNED1303,Conflict & Social Context,1,5,2,9,8,12,22,Wednesday,13.0,1.5,B220,,,fall
GNED,GNED1303,Conflict & Social Context,1,6,1,9,8,12,22,Wednesday,8.5,1.5,T241,,,fall
GNED,GNED1303,Conflict & Social Context,1,6,2,9,8,12,22,Friday,8.5,1.5,T241,,,fall
GNED,GNED1303,Conflict & Social Context,1,7,1,9,8,12,22,Tuesday,16.0,1.5,T235,,,fall
GNED,GNED1303,Conflict & Social Context,1,7,2,9,8,12,22,Thursday,16.0,1.5,T235,,,fall
GNED,GNED1303,Conflict & Social Context,1,8,1,9,8,12,22,Thursday,11.5,3.0,Y214,,,fall
GNED,GNED1303,Conflict & Social Context,1,9,1,9,8,12,22,Monday,8.5,1.5,T223,,,fall
GNED,GNED1303,Conflict & Social Context,1,9,2,9,8,12,22,Wednesday,8.5,1.5,T223,,,fall
GNED,GNED1303,Conflict & Social Context,1,10,1,9,8,12,22,Tuesday,14.5,1.5,B222,,,fall
GNED,GNED1303,Conflict & Social Context,1,10,2,9,8,12,22,Thursday,14.5,1.5,B222,,,fall
GNED,GNED1304,Communities and Societies,1,1,1,9,8,12,22,Monday,14.5,1.5,T239,,,fall
GNED,GNED1304,Communities and Societies,1,1,2,9,8,12,22,Wednesday,14.5,1.5,T239,,,fall
GNED,GNED1304,Communities and Societies,1,2,1,9,8,12,22,Tuesday,16.0,1.5,EA1022,,,fall
GNED,GNED1304,Communities and Societies,1,2,2,9,8,12,22,Thursday,16.0,1.5,EA1022,,,fall
GNED,GNED1304,Communities and Societies,1,3,1,9,8,12,22,Monday,11.5,1.5,B222,,,fall
GNED,GNED1304,Communities and Societies,1,3,2,9,8,12,22,Wednesday,11.5,1.5,B222,,,fall
GNED,GNED1304,Communities and Societies,1,4,1,9,8,12,22,Tuesday,13.0,1.5,T133,,,fall
GNED,GNED1304,Communities and Societies,1,4,2,9,8,12,22,Thursday,13.0,1.5,T133,,,fall
GNED,GNED1304,Communities and Societies,1,5,1,9,8,12,22,Tuesday,11.5,1.5,T241,,,fall
GNED,GNED1304,Communities and Societies,1,5,2,9,8,12,22,Thursday,11.5,1.5,T241,,,fall
GNED,GNED1304,Communities and Societies,1,6,1,9,8,12,22,Monday,18.0,3.0,T235,,,fall
GNED,GNED1304,Communities and Societies,1,7,1,9,8,12,22,Tuesday,16.0,1.5,EA1014,,,fall
GNED,GNED1304,Communities and Societies,1,7,2,9,8,12,22,Thursday,16.0,1.5,EA1014,,,fall
GNED,GNED1304,Communities and Societies,1,8,1,9,8,12,22,Tuesday,10.0,1.5,T241,,,fall
GNED,GNED1304,Communities and Societies,1,8,2,9,8,12,22,Thursday,10.0,1.5,T241,,,fall
GNED,GNED1304,Communities and Societies,1,9,1,9,8,12,22,Monday,16.0,1.5,T219,,,fall
GNED,GNED1304,Communities and Societies,1,9,2,9,8,12,22,Wednesday,16.0,1.5,T219,,,fall
GNED,GNED1304,Communities and Societies,1,10,1,9,8,12,22,Monday,13.0,1.5,T133,,,fall
GNED,GNED1304,Communities and Societies,1,10,2,9,8,12,22,Wednesday,13.0,1.5,T133,,,fall
GNED,GNED1304,Communities and Societies,1,11,1,9,8,12,22,Monday,10.0,1.5,T219,,,fall
GNED,GNED1304,Communities and Societies,1,11,2,9,8,12,22,Wednesday,10.0,1.5,T219,,,fall
GNED,GNED1304,Communities and Societies,1,12,1,9,8,12,22,Wednesday,8.5,1.5,Y316,,,fall
GNED,GNED1304,Communities and Societies,1,12,2,9,8,12,22,Friday,8.5,1.5,Y316,,,fall
GNED,GNED1304,Communities and Societies,1,13,1,9,8,12,22,Tuesday,14.5,1.5,T239,,,fall
GNED,GNED1304,Communities and Societies,1,13,2,9,8,12,22,Thursday,14.5,1.5,T239,,,fall
GNED,GNED1304,Communities and Societies,1,14,1,9,8,12,22,Tuesday,8.5,1.5,T239,,,fall
GNED,GNED1304,Communities and Societies,1,14,2,9,8,12,22,Thursday,8.5,1.5,T239,,,fall
GNED,GNED1304,Communities and Societies,1,65,1,9,8,12,22,Monday,14.5,1.5,T239,,,fall
GNED,GNED1304,Communities and Societies,1,65,2,9,8,12,22,Wednesday,14.5,1.5,T239,,,fall
GNED,GNED1401,Writing for Academic Success,1,1,1,9,8,12,22,Tuesday,9.5,2.0,EA2054,Deb,Bridge,fall
GNED,GNED1401,Writing for Academic Success,1,1,2,9,8,12,22,Thursday,9.5,2.0,EA2054,Deb,Bridge,fall
GNED,GNED1401,Writing for Academic Success,1,2,1,9,8,12,22,Tuesday,13.5,2.0,EA2054,Deb,Bridge,fall
GNED,GNED1401,Writing for Academic Success,1,2,2,9,8,12,22,Thursday,13.5,2.0,EA2054,Deb,Bridge,fall
GNED,GNED1401,Writing for Academic Success,1,3,1,9,8,12,22,Wednesday,13.5,2.0,EA2054,Deb,Bridge,fall
GNED,GNED1401,Writing for Academic Success,1,3,2,9,8,12,22,Friday,13.5,2.0,EA2054,Deb,Bridge,fall
GNED,GNED1401,Writing for Academic Success,1,4,1,9,8,12,22,Tuesday,11.5,2.0,EA2054,Kelly,Kaur,fall
GNED,GNED1401,Writing for Academic Success,1,4,2,9,8,12,22,Thursday,11.5,2.0,EA2054,Kelly,Kaur,fall
GNED,GNED1401,Writing for Academic Success,1,5,1,9,8,12,22,Wednesday,15.5,2.0,EA2054,Kelly,Kaur,fall
GNED,GNED1401,Writing for Academic Success,1,5,2,9,8,12,22,Friday,15.5,2.0,EA2054,Kelly,Kaur,fall
GNED,GNED1401,Writing for Academic Success,1,6,1,9,8,12,22,Wednesday,9.5,2.0,I120,Kelly,Kaur,fall
GNED,GNED1401,Writing for Academic Success,1,6,2,9,8,12,22,Friday,9.5,2.0,I120,Kelly,Kaur,fall
GNED,GNED1401,Writing for Academic Success,1,7,1,9,8,12,22,Monday,10.0,2.0,EC1130,William,Bunn,fall
GNED,GNED1401,Writing for Academic Success,1,7,2,9,8,12,22,Wednesday,10.0,2.0,EC1130,William,Bunn,fall
GNED,GNED1401,Writing for Academic Success,1,8,1,9,8,12,22,Tuesday,15.5,2.0,EA2054,TBA,AU_ENGL_14,fall
GNED,GNED1401,Writing for Academic Success,1,8,2,9,8,12,22,Thursday,15.5,2.0,EA2054,TBA,AU_ENGL_14,fall
GNED,GNED1401,Writing for Academic Success,1,9,1,9,8,12,22,Monday,14.0,2.0,EA2056,TBA,AU_ENGL_14,fall
GNED,GNED1401,Writing for Academic Success,1,9,2,9,8,12,22,Wednesday,14.0,2.0,EA2056,TBA,AU_ENGL_14,fall
GNED,GNED1401,Writing for Academic Success,1,10,1,9,8,12,22,Tuesday,10.0,2.0,EA2056,,,fall
GNED,GNED1401,Writing for Academic Success,1,10,2,9,8,12,22,Thursday,10.0,2.0,EA2056,,,fall
GNED,GNED1401,Writing for Academic Success,1,11,1,9,8,12,22,Monday,10.0,2.0,EA2056,,,fall
GNED,GNED1401,Writing for Academic Success,1,11,2,9,8,12,22,Wednesday,10.0,2.0,EA2056,,,fall
GNED,GNED1401,Writing for Academic Success,1,12,1,9,8,12,22,Tuesday,12.0,2.0,EA2056,,,fall
GNED,GNED1401,Writing for Academic Success,1,12,2,9,8,12,22,Thursday,12.0,2.0,EA2056,,,fall
GNED,GNED1401,Writing for Academic Success,1,13,1,9,8,12,22,Monday,16.0,2.0,EA2056,Sharren,Patterson,fall
GNED,GNED1401,Writing for Academic Success,1,13,2,9,8,12,22,Wednesday,16.0,2.0,EA2056,Sharren,Patterson,fall
GNED,GNED1401,Writing for Academic Success,1,14,1,9,8,12,22,Tuesday,14.0,2.0,EA2056,Sharren,Patterson,fall
GNED,GNED1401,Writing for Academic Success,1,14,2,9,8,12,22,Thursday,14.0,2.0,EA2056,Sharren,Patterson,fall
GNED,GNED1401,Writing for Academic Success,1,15,1,9,8,12,22,Monday,12.0,2.0,EA2056,Sharren,Patterson,fall
GNED,GNED1401,Writing for Academic Success,1,15,2,9,8,12,22,Wednesday,12.0,2.0,EA2056,Sharren,Patterson,fall
GNED,GNED1401,Writing for Academic Success,1,16,1,9,8,12,22,Tuesday,16.0,2.0,EA2056,Erika,Watters,fall
GNED,GNED1401,Writing for Academic Success,1,16,2,9,8,12,22,Thursday,16.0,2.0,EA2056,Erika,Watters,fall
GNED,GNED1401,Writing for Academic Success,1,17,1,9,8,12,22,Wednesday,8.5,2.0,EA2060,Erika,Watters,fall
GNED,GNED1401,Writing for Academic Success,1,17,2,9,8,12,22,Friday,8.5,2.0,EA2060,Erika,Watters,fall
GNED,GNED1401,Writing for Academic Success,1,18,1,9,8,12,22,Wednesday,14.5,2.0,EA2060,Janine,Falck,fall
GNED,GNED1401,Writing for Academic Success,1,18,2,9,8,12,22,Friday,14.5,2.0,EA2060,Janine,Falck,fall
GNED,GNED1401,Writing for Academic Success,1,19,1,9,8,12,22,Monday,10.5,2.0,EA2060,Janine,Falck,fall
GNED,GNED1401,Writing for Academic Success,1,19,2,9,8,12,22,Wednesday,10.5,2.0,EA2060,Janine,Falck,fall
GNED,GNED1401,Writing for Academic Success,1,20,1,9,8,12,22,Wednesday,16.5,2.0,EA2060,Elaine,Mullen,fall
GNED,GNED1401,Writing for Academic Success,1,20,2,9,8,12,22,Friday,16.5,2.0,EA2060,Elaine,Mullen,fall
GNED,GNED1401,Writing for Academic Success,1,21,1,9,8,12,22,Tuesday,10.5,2.0,EA2060,Elaine,Mullen,fall
GNED,GNED1401,Writing for Academic Success,1,21,2,9,8,12,22,Thursday,10.5,2.0,EA2060,Elaine,Mullen,fall
GNED,GNED1401,Writing for Academic Success,1,22,1,9,8,12,22,Monday,12.5,2.0,EA2060,Elaine,Mullen,fall
GNED,GNED1401,Writing for Academic Success,1,22,2,9,8,12,22,Wednesday,12.5,2.0,EA2060,Elaine,Mullen,fall
GNED,GNED1401,Writing for Academic Success,1,23,1,9,8,12,22,Tuesday,16.0,2.0,EA2060,Sara,Earley,fall
GNED,GNED1401,Writing for Academic Success,1,23,2,9,8,12,22,Thursday,16.0,2.0,EA2060,Sara,Earley,fall
GNED,GNED1401,Writing for Academic Success,1,24,1,9,8,12,22,Tuesday,8.5,2.0,E206,TBA,AU_ENGL_15,fall
GNED,GNED1401,Writing for Academic Success,1,24,2,9,8,12,22,Thursday,8.5,2.0,E206,TBA,AU_ENGL_15,fall
GNED,GNED1401,Writing for Academic Success,1,65,1,9,8,12,22,Tuesday,8.5,2.0,E206,TBA,AU_ENGL_15,fall
GNED,GNED1401,Writing for Academic Success,1,65,2,9,8,12,22,Thursday,8.5,2.0,E206,TBA,AU_ENGL_15,fall
GNED,GNED1401,Writing for Academic Success,2,25,1,9,8,12,22,Monday,18.5,2.0,EA1048,TBA,AU_ENGL_16,fall
GNED,GNED1401,Writing for Academic Success,2,25,2,9,8,12,22,Wednesday,18.5,2.0,EA1048,TBA,AU_ENGL_16,fall
GNED,GNED1401,Writing for Academic Success,2,26,1,9,8,12,22,Tuesday,18.5,2.0,E206,TBA,AU_ENGL_16,fall
GNED,GNED1401,Writing for Academic Success,2,26,2,9,8,12,22,Thursday,18.5,2.0,E206,TBA,AU_ENGL_16,fall
GNED,GNED1401,Writing for Academic Success,3,27,1,9,8,12,22,Tuesday,18.5,2.0,EA1014,TBA,AU_ENGL_17,fall
GNED,GNED1401,Writing for Academic Success,3,27,2,9,8,12,22,Thursday,18.5,2.0,EA1014,TBA,AU_ENGL_17,fall
GNED,GNED1401,Writing for Academic Success,3,28,1,9,8,12,22,Monday,18.5,2.0,EA2070,TBA,AU_ENGL_17,fall
GNED,GNED1401,Writing for Academic Success,3,28,2,9,8,12,22,Wednesday,18.5,2.0,EA2070,TBA,AU_ENGL_17,fall
GNED,GNED1401,Writing for Academic Success,3,29,1,9,8,12,22,Tuesday,12.5,2.0,EA2070,Elaine,Mullen,fall
GNED,GNED1401,Writing for Academic Success,3,29,2,9,8,12,22,Thursday,12.5,2.0,EA2070,Elaine,Mullen,fall
GNED,GNED1401,Writing for Academic Success,3,30,1,9,8,12,22,Monday,10.5,2.0,EA2070,Michael,Truscello,fall
GNED,GNED1401,Writing for Academic Success,3,30,2,9,8,12,22,Wednesday,10.5,2.0,EA2070,Michael,Truscello,fall
GNED,GNED1401,Writing for Academic Success,3,31,1,9,8,12,22,Monday,16.5,2.0,EA2070,TBA,AU_ENGL_18,fall
GNED,GNED1401,Writing for Academic Success,3,31,2,9,8,12,22,Wednesday,16.5,2.0,EA2070,TBA,AU_ENGL_18,fall
GNED,GNED1401,Writing for Academic Success,3,32,1,9,8,12,22,Monday,12.5,2.0,EA2070,TBA,AU_ENGL_18,fall
GNED,GNED1401,Writing for Academic Success,3,32,2,9,8,12,22,Wednesday,12.5,2.0,EA2070,TBA,AU_ENGL_18,fall
GNED,GNED1401,Writing for Academic Success,3,33,1,9,8,12,22,Tuesday,14.5,2.0,EA2070,Mario,Trono,fall
GNED,GNED1401,Writing for Academic Success,3,33,2,9,8,12,22,Thursday,14.5,2.0,EA2070,Mario,Trono,fall
GNED,GNED1401,Writing for Academic Success,3,34,1,9,8,12,22,Wednesday,8.5,2.0,EA2070,TBA,AU_ENGL_19,fall
GNED,GNED1401,Writing for Academic Success,3,34,2,9,8,12,22,Friday,8.5,2.0,EA2070,TBA,AU_ENGL_19,fall
GNED,GNED1401,Writing for Academic Success,3,35,1,9,8,12,22,Tuesday,16.5,2.0,EA2070,TBA,AU_ENGL_19,fall
