Dept,Course,Description,Section,Comp,Del,StartMonth,StartDay,EndMonth,EndDay,ClassDayOfWeek,ClassHour,ClassDuration,Room,ProfFirstName,ProfLastName,Semester
GNMG,HRES2170,Intro to Human Resources,1,5,1,1,4,4,20,Monday,13.0,1.5,W227,,,winter
GNMG,HRES2170,Intro to Human Resources,1,5,1,1,4,4,20,Wednesday,13.0,1.5,W227,,,winter
GNMG,HRES2170,Intro to Human Resources,1,6,1,1,4,4,20,Tuesday,10.0,1.5,EC1065,,,winter
GNMG,HRES2170,Intro to Human Resources,1,6,1,1,4,4,20,Thursday,10.0,1.5,EC1065,,,winter
GNMG,HRES2170,Intro to Human Resources,1,7,1,1,4,4,20,Tuesday,16.0,1.5,EC1150,,,winter
GNMG,HRES2170,Intro to Human Resources,1,7,1,1,4,4,20,Thursday,16.0,1.5,EC1150,,,winter
GNMG,HRES2170,Intro to Human Resources,1,9,1,1,4,4,20,Monday,11.5,1.5,T239,,,winter
GNMG,HRES2170,Intro to Human Resources,1,9,1,1,4,4,20,Wednesday,11.5,1.5,T239,,,winter
GNMG,HRES2170,Intro to Human Resources,1,10,1,1,4,4,20,Monday,10.0,1.5,EB1108,,,winter
GNMG,HRES2170,Intro to Human Resources,1,10,1,1,4,4,20,Wednesday,10.0,1.5,EB1108,,,winter
GNMG,HRES2170,Intro to Human Resources,1,11,1,1,4,4,20,Monday,8.5,1.5,E204,,,winter
GNMG,HRES2170,Intro to Human Resources,1,11,1,1,4,4,20,Wednesday,8.5,1.5,E204,,,winter
GNMG,HRES2170,Intro to Human Resources,1,12,1,1,4,4,20,Monday,14.5,1.5,EB1108,,,winter
GNMG,HRES2170,Intro to Human Resources,1,12,1,1,4,4,20,Wednesday,14.5,1.5,EB1108,,,winter
GNMG,HRES2170,Intro to Human Resources,2,8,1,1,4,4,20,Tuesday,18.0,3.0,T235,,,winter
GNMG,HRES3274,Recruitment and Selection,1,1,1,1,4,4,20,Monday,11.5,1.5,EB2103,,,winter
GNMG,HRES3274,Recruitment and Selection,1,1,1,1,4,4,20,Wednesday,11.5,1.5,EB2103,,,winter
GNMG,HRES3274,Recruitment and Selection,2,2,1,1,4,4,20,Tuesday,18.0,3.0,EB1107,,,winter
GNMG,HRES3275,Compensation & Benefits,1,1,1,1,4,4,20,Tuesday,13.0,3.0,EB1109,,,winter
GNMG,HRES3275,Compensation & Benefits,2,2,1,1,4,4,20,Thursday,13.0,3.0,EB1109,,,winter
GNMG,HRES3277,Org Learning and Development,1,1,1,1,4,4,20,Wednesday,13.0,1.5,EB2121,,,winter
GNMG,HRES3277,Org Learning and Development,1,1,1,1,4,4,20,Friday,13.0,1.5,EB2121,,,winter
GNMG,HRES3278,Employee Relations,1,1,1,1,4,4,20,Tuesday,10.0,1.5,EB1023,,,winter
GNMG,HRES3278,Employee Relations,1,1,1,1,4,4,20,Thursday,10.0,1.5,EB1023,,,winter
GNMG,HRES4273,Labour Relations,1,1,1,1,4,4,20,Tuesday,18.0,3.0,EB1109,,,winter
GNMG,HRES4275,Org. Dev & Culture Callibration,1,1,1,1,4,4,20,Monday,13.0,1.5,EB2103,,,winter
GNMG,HRES4275,Org. Dev & Culture Callibration,1,1,1,1,4,4,20,Wednesday,13.0,1.5,EB2103,,,winter
GNMG,HRES4407,Transition Management,1,1,1,1,4,4,20,Thursday,13.0,3.0,EB1113,,,winter
GNMG,HRES5101,Strategic Human Resources Mgmt,1,1,1,1,4,4,20,Monday,8.5,3.0,EB1023,,,winter
GNMG,HRES5101,Strategic Human Resources Mgmt,1,2,1,1,4,4,20,Monday,14.5,3.0,EB1109,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,1,1,1,4,4,20,Monday,8.5,1.5,Y216,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,1,1,1,4,4,20,Wednesday,8.5,1.5,Y216,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,2,1,1,4,4,20,Tuesday,11.5,1.5,EB1108,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,2,1,1,4,4,20,Thursday,11.5,1.5,EB1108,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,3,1,1,4,4,20,Monday,16.0,1.5,EC1055,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,3,1,1,4,4,20,Wednesday,16.0,1.5,EC1055,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,4,1,1,4,4,20,Monday,14.5,1.5,W227,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,4,1,1,4,4,20,Wednesday,14.5,1.5,W227,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,5,1,1,4,4,20,Tuesday,14.5,1.5,EC1065,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,5,1,1,4,4,20,Thursday,14.5,1.5,EC1065,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,6,1,1,4,4,20,Monday,10.0,1.5,T239,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,6,1,1,4,4,20,Wednesday,10.0,1.5,T239,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,7,1,1,4,4,20,Monday,11.5,1.5,E204,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,7,1,1,4,4,20,Wednesday,11.5,1.5,E204,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,9,1,1,4,4,20,Monday,13.0,1.5,EB2138,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,9,1,1,4,4,20,Wednesday,13.0,1.5,EB2138,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,10,1,1,4,4,20,Tuesday,13.0,1.5,EB1108,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,10,1,1,4,4,20,Thursday,13.0,1.5,EB1108,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,11,1,1,4,4,20,Tuesday,16.0,1.5,EC1055,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,1,11,1,1,4,4,20,Thursday,16.0,1.5,EC1055,,,winter
GNMG,MGMT2130,Mgmt Principles & Practices,2,8,1,1,4,4,20,Wednesday,18.0,3.0,W227,,,winter
GNMG,MGMT2275,Creativity in the Workplace,1,1,1,1,4,4,20,Monday,8.5,1.5,EB1022,,,winter
GNMG,MGMT2275,Creativity in the Workplace,1,1,1,1,4,4,20,Wednesday,8.5,1.5,EB1022,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,1,1,1,4,4,20,Tuesday,13.0,1.5,EA1048,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,1,1,1,4,4,20,Thursday,13.0,1.5,EA1048,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,2,1,1,4,4,20,Tuesday,11.5,1.5,EA1048,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,2,1,1,4,4,20,Thursday,11.5,1.5,EA1048,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,3,1,1,4,4,20,Tuesday,10.0,1.5,EA2009,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,3,1,1,4,4,20,Thursday,10.0,1.5,EA2009,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,4,1,1,4,4,20,Tuesday,8.5,1.5,EA2009,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,4,1,1,4,4,20,Thursday,8.5,1.5,EA2009,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,5,1,1,4,4,20,Monday,16.0,1.5,EB2103,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,5,1,1,4,4,20,Wednesday,16.0,1.5,EB2103,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,6,1,1,4,4,20,Tuesday,16.0,1.5,EB2121,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,6,1,1,4,4,20,Thursday,16.0,1.5,EB2121,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,8,1,1,4,4,20,Monday,8.5,1.5,EB1109,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,8,1,1,4,4,20,Wednesday,8.5,1.5,EB1109,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,9,1,1,4,4,20,Monday,14.5,1.5,EB1113,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,1,9,1,1,4,4,20,Wednesday,14.5,1.5,EB1113,,,winter
GNMG,MGMT3210,Business Comms: Theory and Practice,2,7,1,1,4,4,20,Monday,18.0,3.0,EB2122,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,1,1,1,4,4,20,Monday,8.5,1.5,EB2122,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,1,1,1,4,4,20,Wednesday,8.5,1.5,EB2122,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,2,1,1,4,4,20,Monday,11.5,1.5,EB2121,Leah,Hamilton,winter
GNMG,MGMT3276,Organizational Behaviour,1,2,1,1,4,4,20,Wednesday,11.5,1.5,EB2121,Leah,Hamilton,winter
GNMG,MGMT3276,Organizational Behaviour,1,3,1,1,4,4,20,Monday,14.5,1.5,EB2122,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,3,1,1,4,4,20,Wednesday,14.5,1.5,EB2122,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,4,1,1,4,4,20,Wednesday,13.0,1.5,EB1023,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,4,1,1,4,4,20,Friday,13.0,1.5,EB1023,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,5,1,1,4,4,20,Monday,10.0,1.5,EB1109,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,5,1,1,4,4,20,Wednesday,10.0,1.5,EB1109,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,5,1,1,0,1,0,Monday,10.0,1.5,EB1107,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,5,1,1,0,1,0,Wednesday,10.0,1.5,EB1107,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,6,1,1,4,4,20,Monday,16.0,1.5,EB2122,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,6,1,1,4,4,20,Wednesday,16.0,1.5,EB2122,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,8,1,1,4,4,20,Tuesday,8.5,1.5,EB1113,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,8,1,1,4,4,20,Thursday,8.5,1.5,EB1113,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,9,1,1,4,4,20,Tuesday,13.0,1.5,EA2068,,,winter
GNMG,MGMT3276,Organizational Behaviour,1,9,1,1,4,4,20,Thursday,13.0,1.5,EA2068,,,winter
GNMG,MGMT3276,Organizational Behaviour,2,7,1,1,4,4,20,Thursday,18.0,3.0,EB2122,,,winter
GNMG,MGMT4403,Envir Mgmt & Sustainable Devel,1,1,1,1,4,4,20,Monday,14.5,1.5,EB2103,,,winter
GNMG,MGMT4403,Envir Mgmt & Sustainable Devel,1,1,1,1,4,4,20,Wednesday,14.5,1.5,EB2103,,,winter
GNMG,MGMT4403,Envir Mgmt & Sustainable Devel,1,1,2,1,4,4,20,Tuesday,18.0,3.0,EB1023,,,winter
GNMG,MGMT4407,Governance & Ethical Issues,1,1,1,1,4,4,20,Tuesday,8.5,1.5,EB2122,,,winter
GNMG,MGMT4407,Governance & Ethical Issues,1,1,1,1,4,4,20,Thursday,8.5,1.5,EB2122,,,winter
GNMG,MGMT4431,Leadership Development,1,1,1,1,4,4,20,Monday,10.0,1.5,EB2103,,,winter
GNMG,MGMT4431,Leadership Development,1,1,1,1,4,4,20,Wednesday,10.0,1.5,EB2103,,,winter
GNMG,MGMT5110,Research Methods for Business,1,1,1,1,4,4,20,Thursday,11.5,3.0,EA1041,,,winter
GNMG,MGMT5333,Strategic Management,1,1,1,1,4,4,20,Monday,8.5,1.5,EB2103,,,winter
GNMG,MGMT5333,Strategic Management,1,1,1,1,4,4,20,Wednesday,8.5,1.5,EB2103,,,winter
GNMG,MGMT5333,Strategic Management,1,2,1,1,4,4,20,Monday,11.5,1.5,EB1023,,,winter
GNMG,MGMT5333,Strategic Management,1,2,1,1,4,4,20,Wednesday,11.5,1.5,EB1023,,,winter
GNMG,MGMT5333,Strategic Management,1,3,1,1,4,4,20,Monday,8.5,1.5,EC1170,,,winter
GNMG,MGMT5333,Strategic Management,1,3,1,1,4,4,20,Wednesday,8.5,1.5,EC1170,,,winter
GNMG,MGMT5333,Strategic Management,1,4,1,1,4,4,20,Monday,10.0,1.5,EC1170,,,winter
GNMG,MGMT5333,Strategic Management,1,4,1,1,4,4,20,Wednesday,10.0,1.5,EC1170,,,winter
GNMG,MGMT5333,Strategic Management,1,5,1,1,4,4,20,Wednesday,16.0,1.5,EB2121,,,winter
GNMG,MGMT5333,Strategic Management,1,5,1,1,4,4,20,Friday,16.0,1.5,EB2121,,,winter
GNMG,MGMT5333,Strategic Management,1,7,1,1,4,4,20,Monday,16.0,1.5,EB1002,,,winter
GNMG,MGMT5333,Strategic Management,1,7,1,1,4,4,20,Wednesday,16.0,1.5,EB1002,,,winter
GNMG,MGMT5333,Strategic Management,1,8,1,1,4,4,20,Monday,16.0,1.5,EB1006,,,winter
GNMG,MGMT5333,Strategic Management,1,8,1,1,4,4,20,Wednesday,16.0,1.5,EB1006,,,winter
GNMG,MGMT5333,Strategic Management,2,6,1,1,4,4,20,Wednesday,18.0,3.0,EB2122,,,winter
HPED,ATTH2050,Professional Practice,1,1,1,1,4,4,20,Monday,10.5,2.0,EA1041,Mark,Lafave,winter
HPED,ATTH2050,Professional Practice,1,801,1,1,4,4,20,0,0.0,0.0,0,Mark,Lafave,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,1,1,1,1,4,4,20,Tuesday,11.5,1.5,EC1145,Jenelle,McAllister,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,1,1,1,1,4,4,20,Thursday,11.5,1.5,EC1145,Jenelle,McAllister,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,1,501,1,1,4,4,20,Thursday,14.5,2.0,U277,Jenelle,McAllister,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,1,502,1,1,4,4,20,Tuesday,16.5,2.0,U277,,,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,1,503,1,1,4,4,20,Thursday,16.5,2.0,U277,,,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,2,2,1,1,4,4,20,Tuesday,10.0,1.5,EA1045,Jenelle,McAllister,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,2,2,1,1,4,4,20,Thursday,10.0,1.5,EA1045,Jenelle,McAllister,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,2,102,1,1,4,4,20,Wednesday,8.5,1.5,E131,Jenelle,McAllister,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,2,102,1,1,4,4,20,Friday,8.5,1.5,E131,Jenelle,McAllister,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,2,504,1,1,4,4,20,Wednesday,12.5,2.0,U277,,,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,2,505,1,1,4,4,20,Thursday,12.5,2.0,U277,,,winter
HPED,ATTH2505,Prevention & Care of Athletic Injur,2,506,1,1,4,4,20,Wednesday,10.5,2.0,U277,,,winter
HPED,ATTH3130,Rehabilitation Techniques,1,1,1,1,4,4,20,Monday,10.5,2.0,U224H,Khatija,Westbrook,winter
HPED,ATTH3130,Rehabilitation Techniques,1,401,1,1,4,4,20,Wednesday,10.5,2.0,U224H,Khatija,Westbrook,winter
HPED,ATTH3130,Rehabilitation Techniques,1,402,1,1,4,4,20,Wednesday,12.5,2.0,U224H,Khatija,Westbrook,winter
HPED,ATTH3152,Clinical Practicum II,1,1,1,1,4,4,20,Monday,8.5,2.0,U224H,,,winter
HPED,ATTH3152,Clinical Practicum II,1,801,1,1,4,4,20,0,0.0,0.0,0,,,winter
HPED,ATTH3152,Clinical Practicum II,2,2,1,1,4,4,20,Wednesday,8.5,2.0,U224H,,,winter
HPED,ATTH3152,Clinical Practicum II,2,802,1,1,4,4,20,0,0.0,0.0,0,,,winter
HPED,ATTH3152,Clinical Practicum II,3,3,1,1,4,4,20,Friday,8.5,2.0,U224H,,,winter
HPED,ATTH3152,Clinical Practicum II,3,803,1,1,4,4,20,0,0.0,0.0,0,,,winter
HPED,ATTH3162,Field Practicum II,1,1,1,1,4,4,20,Monday,8.5,2.0,U277,,,winter
HPED,ATTH3162,Field Practicum II,1,801,1,1,4,4,20,0,0.0,0.0,0,,,winter
HPED,ATTH3162,Field Practicum II,2,2,1,1,4,4,20,Wednesday,8.5,2.0,U277,,,winter
HPED,ATTH3162,Field Practicum II,2,802,1,1,4,4,20,0,0.0,0.0,0,,,winter
HPED,ATTH3162,Field Practicum II,3,3,1,1,4,4,20,Friday,8.5,2.0,U277,,,winter
HPED,ATTH3162,Field Practicum II,3,803,1,1,4,4,20,0,0.0,0.0,0,,,winter
HPED,ATTH4140,Practical Clinical Management & Adm,1,1,1,1,4,4,20,Wednesday,10.5,1.5,E131,Dennis,Valdez,winter
HPED,ATTH4140,Practical Clinical Management & Adm,1,1,1,1,4,4,20,Friday,10.5,1.5,E131,Dennis,Valdez,winter
HPED,ATTH4152,Clinical & Field Practicum IV,1,1,1,1,4,4,20,Monday,8.5,2.0,W343,Mark,Lafave,winter
HPED,ATTH4152,Clinical & Field Practicum IV,1,1,1,1,4,4,20,0,0.0,0.0,0,Dennis,Valdez,winter
HPED,ATTH4152,Clinical & Field Practicum IV,1,801,1,1,4,4,20,0,0.0,0.0,0,Mark,Lafave,winter
HPED,ATTH4152,Clinical & Field Practicum IV,1,801,1,1,4,4,20,0,0.0,0.0,0,Dennis,Valdez,winter
HPED,ATTH4152,Clinical & Field Practicum IV,2,2,1,1,4,4,20,Wednesday,8.5,2.0,W343,Mark,Lafave,winter
HPED,ATTH4152,Clinical & Field Practicum IV,2,2,1,1,4,4,20,0,0.0,0.0,0,Dennis,Valdez,winter
HPED,ATTH4152,Clinical & Field Practicum IV,2,802,1,1,4,4,20,0,0.0,0.0,0,Mark,Lafave,winter
HPED,ATTH4152,Clinical & Field Practicum IV,2,802,1,1,4,4,20,0,0.0,0.0,0,Dennis,Valdez,winter
HPED,ATTH4152,Clinical & Field Practicum IV,3,3,1,1,4,4,20,Friday,8.5,2.0,W343,Mark,Lafave,winter
HPED,ATTH4152,Clinical & Field Practicum IV,3,803,1,1,4,4,20,0,0.0,0.0,0,Mark,Lafave,winter
HPED,ATTH5100,Issues in Athletic Therapy,1,1,1,1,4,4,20,Monday,17.0,3.0,T230,Jenelle,McAllister,winter
HPED,ETOL2230,Sustainable Tourism,1,1,1,1,4,4,20,Monday,8.5,1.5,Y214,Joseph,Pavelka,winter
HPED,ETOL2230,Sustainable Tourism,1,1,1,1,4,4,20,Wednesday,8.5,1.5,Y214,Joseph,Pavelka,winter
HPED,ETOL3230,Ecotourism Facilitation Skills,1,1,1,1,4,4,20,Tuesday,11.5,1.5,E206,Joseph,Pavelka,winter
HPED,ETOL3230,Ecotourism Facilitation Skills,1,1,1,1,4,4,20,Thursday,11.5,1.5,E206,Joseph,Pavelka,winter
HPED,ETOL5200,Issues Eco & Outdoor Leader,1,1,1,1,4,4,20,Friday,11.5,3.0,E123,Joseph,Pavelka,winter
HPED,HPED1010,Historical & Philisophical Fnds,1,1,1,1,4,4,20,Monday,14.5,1.5,EB1102,Marty,Clark,winter
HPED,HPED1010,Historical & Philisophical Fnds,1,1,1,1,4,4,20,Wednesday,14.5,1.5,EB1102,Marty,Clark,winter
HPED,HPED1010,Historical & Philisophical Fnds,1,2,1,1,4,4,20,Monday,16.0,1.5,EA1024,Andrea,Phillipson,winter
HPED,HPED1010,Historical & Philisophical Fnds,1,2,1,1,4,4,20,Wednesday,16.0,1.5,EA1024,Andrea,Phillipson,winter
HPED,HPED1020,Leadership & Communication,1,1,1,1,4,4,20,Monday,10.0,1.5,E145,Julie,Booke,winter
HPED,HPED1020,Leadership & Communication,1,1,1,1,4,4,20,Wednesday,10.0,1.5,E145,Julie,Booke,winter
HPED,HPED1020,Leadership & Communication,1,2,1,1,4,4,20,Monday,11.5,1.5,E145,Julie,Booke,winter
HPED,HPED1020,Leadership & Communication,1,2,1,1,4,4,20,Wednesday,11.5,1.5,E145,Julie,Booke,winter
HPED,HPED1020,Leadership & Communication,1,3,1,1,4,4,20,Tuesday,8.5,1.5,X301,,,winter
HPED,HPED1020,Leadership & Communication,1,3,1,1,4,4,20,Thursday,8.5,1.5,X301,,,winter
HPED,HPED1040,Personal Health to Comm Action,1,1,1,1,4,4,20,Thursday,8.5,3.0,T107,,,winter
HPED,HPED1040,Personal Health to Comm Action,1,1,1,1,4,4,20,0,0.0,0.0,I124,,,winter
HPED,HPED1040,Personal Health to Comm Action,1,2,1,1,4,4,20,Tuesday,13.0,3.0,T107,Breda,Eubank,winter
HPED,HPED1040,Personal Health to Comm Action,1,2,1,1,4,4,20,0,0.0,0.0,I124,Breda,Eubank,winter
HPED,HPED1040,Personal Health to Comm Action,1,3,1,1,4,4,20,Monday,14.5,3.0,T107,,,winter
HPED,HPED1040,Personal Health to Comm Action,1,3,1,1,4,4,20,0,0.0,0.0,I124,,,winter
HPED,HPED1040,Personal Health to Comm Action,1,4,1,1,4,4,20,Thursday,17.0,3.0,T107,,,winter
HPED,HPED1040,Personal Health to Comm Action,1,4,1,1,4,4,20,0,0.0,0.0,I124,,,winter
HPED,HPED1640,Program Planning,1,1,1,1,4,4,20,Tuesday,16.0,1.5,EC1145,,,winter
HPED,HPED1640,Program Planning,1,1,1,1,4,4,20,Thursday,16.0,1.5,EC1145,,,winter
HPED,HPED2030,Statistics & Research Methods,1,1,1,1,4,4,20,Monday,14.5,1.5,T137,Trevor,King,winter
HPED,HPED2030,Statistics & Research Methods,1,1,1,1,4,4,20,Wednesday,14.5,1.5,T137,Trevor,King,winter
HPED,HPED2030,Statistics & Research Methods,1,2,1,1,4,4,20,Monday,10.0,1.5,T235,Trevor,King,winter
HPED,HPED2030,Statistics & Research Methods,1,2,1,1,4,4,20,Wednesday,10.0,1.5,T235,Trevor,King,winter
HPED,HPED2030,Statistics & Research Methods,1,3,1,1,4,4,20,Monday,13.0,1.5,T137,Jill,Parnell,winter
HPED,HPED2030,Statistics & Research Methods,1,3,1,1,4,4,20,Wednesday,13.0,1.5,T137,Jill,Parnell,winter
HPED,HPED2050,Professional Practice,1,1,1,1,4,4,20,0,0.0,0.0,0,Sarah,Brown,winter
HPED,HPED2050,Professional Practice,1,801,1,1,4,4,20,0,0.0,0.0,0,Sarah,Brown,winter
HPED,HPED2050,Professional Practice,2,2,1,1,4,4,20,0,0.0,0.0,0,Heather,Whelan,winter
HPED,HPED2050,Professional Practice,2,802,1,1,4,4,20,0,0.0,0.0,0,Heather,Whelan,winter
HPED,HPED2507,Nutrition and Health,1,1,1,1,4,4,20,Tuesday,11.5,1.5,T231,Jill,Parnell,winter
HPED,HPED2507,Nutrition and Health,1,1,1,1,4,4,20,Thursday,11.5,1.5,T231,Jill,Parnell,winter
HPED,HPED2507,Nutrition and Health,1,2,1,1,4,4,20,Monday,8.5,1.5,T139,Lynne,Lafave,winter
HPED,HPED2507,Nutrition and Health,1,2,1,1,4,4,20,Wednesday,8.5,1.5,T139,Lynne,Lafave,winter
HPED,HPED2507,Nutrition and Health,1,3,1,1,4,4,20,Thursday,16.0,1.5,T231,Jill,Parnell,winter
HPED,HPED2507,Nutrition and Health,1,4,1,1,4,4,20,Tuesday,17.0,3.0,T231,,,winter
HPED,HPED2507,Nutrition and Health,1,5,1,1,4,4,20,Friday,9.0,3.0,T231,,,winter
HPED,HPED2830,Intro Flexibility & Relaxation,1,1,1,3,4,4,20,Tuesday,8.5,1.5,U159,Heather,Whelan,winter
HPED,HPED2830,Intro Flexibility & Relaxation,1,1,1,3,4,4,20,0,0.0,0.0,U161,Heather,Whelan,winter
HPED,HPED2830,Intro Flexibility & Relaxation,1,1,1,1,0,1,0,Thursday,8.5,1.5,U159,Heather,Whelan,winter
HPED,HPED2830,Intro Flexibility & Relaxation,1,1,1,1,0,1,0,0,0.0,0.0,U161,Heather,Whelan,winter
HPED,HPED2850,Introductory Strength Training,1,1,1,3,4,4,20,Monday,8.5,1.5,U161,Heather,Whelan,winter
HPED,HPED2850,Introductory Strength Training,1,1,1,3,4,4,20,0,0.0,0.0,U151,Heather,Whelan,winter
HPED,HPED2850,Introductory Strength Training,1,1,1,1,0,1,0,Wednesday,8.5,1.5,U161,Heather,Whelan,winter
HPED,HPED2850,Introductory Strength Training,1,1,1,1,0,1,0,0,0.0,0.0,U151,Heather,Whelan,winter
HPED,HPED2850,Introductory Strength Training,2,2,1,1,4,3,1,Tuesday,8.5,1.5,U161,Heather,Whelan,winter
HPED,HPED2850,Introductory Strength Training,2,2,1,1,4,3,1,0,0.0,0.0,U151,Heather,Whelan,winter
HPED,HPED2850,Introductory Strength Training,2,2,1,1,0,1,0,Thursday,8.5,1.5,U161,Heather,Whelan,winter
HPED,HPED2850,Introductory Strength Training,2,2,1,1,0,1,0,0,0.0,0.0,U151,Heather,Whelan,winter
HPED,HPED2851,Cardiovascular Training,1,1,1,1,4,3,1,Monday,8.5,1.5,U161,Heather,Whelan,winter
HPED,HPED2851,Cardiovascular Training,1,1,1,1,4,3,1,0,0.0,0.0,U270,Heather,Whelan,winter
HPED,HPED2851,Cardiovascular Training,1,1,1,1,0,1,0,Wednesday,8.5,1.5,U161,Heather,Whelan,winter
HPED,HPED2851,Cardiovascular Training,1,1,1,1,0,1,0,0,0.0,0.0,U270,Heather,Whelan,winter
HPED,HPED2871,Introductory Mountain Travel,1,1,1,1,4,4,20,Friday,8.5,3.0,U133,,,winter
HPED,HPED2871,Introductory Mountain Travel,1,1,1,1,4,4,20,0,0.0,0.0,EA1045,,,winter
HPED,HPED2872,Wilderness Survival Techniq,1,1,1,1,4,4,20,Wednesday,14.5,3.0,T134,Ian,Sherrington,winter
HPED,HPED2872,Wilderness Survival Techniq,2,2,1,1,4,4,20,Monday,11.5,1.5,I149,Ian,Sherrington,winter
HPED,HPED2872,Wilderness Survival Techniq,2,2,1,1,4,4,20,Wednesday,11.5,1.5,I149,Ian,Sherrington,winter
HPED,HPED2872,Wilderness Survival Techniq,2,3,1,1,4,4,20,Monday,8.5,1.5,T227,,,winter
HPED,HPED2872,Wilderness Survival Techniq,2,3,1,1,4,4,20,Wednesday,8.5,1.5,T227,,,winter
HPED,HPED2872,Wilderness Survival Techniq,2,4,1,1,4,4,20,Monday,8.5,1.5,X303,,,winter
HPED,HPED2872,Wilderness Survival Techniq,2,4,1,1,4,4,20,Wednesday,8.5,1.5,X303,,,winter
HPED,HPED2873,Intro Rock Climbing,1,1,1,1,4,4,20,Wednesday,10.0,3.0,U161,,,winter
HPED,HPED2873,Intro Rock Climbing,1,1,1,1,4,4,20,0,0.0,0.0,U137,,,winter
HPED,HPED2881,Intro Kayaking,1,1,1,1,4,4,20,Monday,13.0,3.0,U148,,,winter
HPED,HPED2881,Intro Kayaking,1,1,1,1,4,4,20,0,0.0,0.0,U150,,,winter
HPED,HPED2883,Req Aquatic Games,1,1,1,1,4,4,20,Monday,8.5,1.5,U148,Jill,Parnell,winter
HPED,HPED2883,Req Aquatic Games,1,1,1,1,4,4,20,Wednesday,8.5,1.5,U148,Jill,Parnell,winter
HPED,HPED2883,Req Aquatic Games,1,1,1,1,0,1,0,Monday,8.5,1.5,U150,Jill,Parnell,winter
HPED,HPED2883,Req Aquatic Games,1,1,1,1,0,1,0,Wednesday,8.5,1.5,U150,Jill,Parnell,winter
